IP,USUARIO,FECHA,METODO,CODIGORESPUESTA,TAMAOBJETO
35240234239,0,2052021235407,2,200,413
14476103165,0,3052021000556,2,200,0
1622145283,0,3052021000556,1,200,8165
1622145283,0,3052021000558,2,200,8602
1622145283,0,3052021000559,2,200,413
14476103165,0,3052021001655,2,200,0
6720542180,0,3052021001655,1,200,8165
6720542180,0,3052021001656,2,200,8602
6720542180,0,3052021001657,2,200,413
14476103165,0,3052021002835,2,200,0
516811294,0,3052021002835,1,200,8165
516811294,0,3052021002836,2,200,8602
516811294,0,3052021002836,2,200,413
14476103165,0,3052021003220,2,200,0
407716748,0,3052021003220,1,200,123
2074613124,0,3052021003228,1,200,572
14476103165,0,3052021004050,2,200,0
5116134111,0,3052021004049,1,200,8165
5116134111,0,3052021004051,2,200,8602
5116134111,0,3052021004051,2,200,413
14476103165,0,3052021004140,2,200,0
19310630100,0,3052021004139,1,404,17397
14476103165,0,3052021004552,2,200,0
1042447236,0,3052021004552,2,200,415
14476103165,0,3052021005251,2,200,0
162241120138,0,3052021005251,1,200,8165
162241120138,0,3052021005252,2,200,8602
162241120138,0,3052021005254,2,200,413
14476103165,0,3052021010326,2,200,0
8210146161,0,3052021010326,1,200,8165
8210146161,0,3052021010328,2,200,8602
14476103165,0,3052021011825,2,200,0
611267132,0,3052021011825,1,200,8165
611267132,0,3052021011827,2,200,8602
611267132,0,3052021011829,2,200,413
14476103165,0,3052021013116,2,200,0
1613513253,0,3052021013115,1,200,8165
1613513253,0,3052021013122,2,200,8602
1613513253,0,3052021013127,2,200,413
14476103165,0,3052021014312,2,200,0
1622414934,0,3052021014312,1,200,8165
1622414934,0,3052021014318,2,200,8602
1622414934,0,3052021014319,2,200,413
14476103165,0,3052021015536,2,200,0
17324935108,0,3052021015536,1,200,8165
17324935108,0,3052021015537,2,200,8602
17324935108,0,3052021015537,2,200,413
14476103165,0,3052021020723,2,200,0
138201186178,0,3052021020723,1,200,21798
138201186178,0,3052021020724,1,200,89496
138201186178,0,3052021020724,1,200,11224
138201186178,0,3052021020724,1,200,9475
138201186178,0,3052021020724,1,200,3037
138201186178,0,3052021020724,1,200,1834
138201186178,0,3052021020724,1,200,2057
138201186178,0,3052021020724,1,200,2938
138201186178,0,3052021020724,1,200,24292
138201186178,0,3052021020724,1,200,69707
138201186178,0,3052021020724,1,200,41730
138201186178,0,3052021020724,1,200,85368
138201186178,0,3052021020724,1,200,10085
138201186178,0,3052021020724,1,200,1805
138201186178,0,3052021020724,1,200,6951
138201186178,0,3052021020724,1,200,3196
138201186178,0,3052021020724,1,200,1426
138201186178,0,3052021020724,1,200,14229
138201186178,0,3052021020725,2,200,217
14476103165,0,3052021020821,2,200,0
17631117166,0,3052021020820,1,200,8165
17631117166,0,3052021020821,2,200,8602
17631117166,0,3052021020822,2,200,413
14476103165,0,3052021022234,2,200,0
20098245108,0,3052021022233,1,200,8165
20098245108,0,3052021022235,2,200,8602
20098245108,0,3052021022236,2,200,413
14476103165,0,3052021023502,2,200,0
1855120258,0,3052021023501,1,200,8165
1855120258,0,3052021023503,2,200,8602
14476103165,0,3052021023504,2,200,0
1855120258,0,3052021023504,2,200,413
14476103165,0,3052021024744,2,200,0
3522913614,0,3052021024744,1,200,8165
3522913614,0,3052021024746,2,200,8602
3522913614,0,3052021024747,2,200,413
14476103165,0,3052021030110,2,200,0
185220101214,0,3052021030110,2,200,415
217170206146,0,3052021030113,2,200,415
16214411724,0,3052021030118,1,200,8165
16214411724,0,3052021030125,2,200,8602
16214411724,0,3052021030126,2,200,413
14476103165,0,3052021031348,2,200,0
9311486226,0,3052021031348,1,200,8165
9311486226,0,3052021031349,2,200,8602
9311486226,0,3052021031350,2,200,413
14476103165,0,3052021032706,2,200,0
812191820,0,3052021032705,1,200,8165
812191820,0,3052021032706,2,200,8602
812191820,0,3052021032707,2,200,413
14476103165,0,3052021034206,2,200,0
103838153,0,3052021034206,1,200,8165
103838153,0,3052021034208,2,200,8602
103838153,0,3052021034209,2,200,413
14476103165,0,3052021034810,2,200,0
2091413495,0,3052021034810,2,200,415
14476103165,0,3052021035426,2,200,0
1677111116,0,3052021035425,1,200,8165
1677111116,0,3052021035429,2,200,8602
1677111116,0,3052021035430,2,200,413
10416815775,0,3052021052344,1,200,8165
10416815775,0,3052021052346,1,301,0
14476103165,0,3052021052344,2,200,0
10416815775,0,3052021052347,1,200,22290
10416815775,0,3052021052348,1,200,1209
10416815775,0,3052021052349,1,301,0
10416815775,0,3052021052350,1,404,17397
14476103165,0,3052021052919,2,200,0
561253108,0,3052021052919,1,404,17397
14476103165,0,3052021055233,2,200,0
2074613187,0,3052021055232,1,200,274
14476103165,0,3052021061144,2,200,0
35202236112,0,3052021061143,1,200,8165
35202236112,0,3052021061145,2,200,8602
35202236112,0,3052021061145,2,200,413
14476103165,0,3052021061901,2,200,0
23254231245,0,3052021061900,1,200,8165
23254231245,0,3052021061902,2,200,8602
14476103165,0,3052021061905,2,200,0
23254231245,0,3052021061904,2,200,413
14476103165,0,3052021062333,2,200,0
2074613124,0,3052021062333,1,200,263
14476103165,0,3052021062658,2,200,0
644161233,0,3052021062657,1,200,8165
644161233,0,3052021062658,2,200,8602
644161233,0,3052021062659,2,200,413
14476103165,0,3052021063531,2,200,0
19224119530,0,3052021063530,1,200,8165
19224119530,0,3052021063533,2,200,8602
19224119530,0,3052021063536,2,200,413
14476103165,0,3052021064411,2,200,0
5179176221,0,3052021064411,1,200,8165
5179176221,0,3052021064412,2,200,8602
5179176221,0,3052021064413,2,200,413
14476103165,0,3052021065407,2,200,0
201862763,0,3052021065406,1,200,8165
201862763,0,3052021065408,2,200,8602
201862763,0,3052021065409,2,200,413
14476103165,0,3052021070251,2,200,0
5438212160,0,3052021070251,1,200,8165
5438212160,0,3052021070252,2,200,8602
5438212160,0,3052021070252,2,200,413
14476103165,0,3052021071237,2,200,0
1377420680,0,3052021071236,1,200,8165
1377420680,0,3052021071237,2,200,8602
1377420680,0,3052021071238,2,200,413
14476103165,0,3052021072118,2,200,0
1856115435,0,3052021072117,1,200,8165
1856115435,0,3052021072118,2,200,8602
1856115435,0,3052021072119,2,200,413
14476103165,0,3052021073241,2,200,0
206189186211,0,3052021073240,1,200,8165
206189186211,0,3052021073241,2,200,8602
206189186211,0,3052021073242,2,200,413
14476103165,0,3052021074307,2,200,0
1781914744,0,3052021074306,1,200,8165
1781914744,0,3052021074308,2,200,8602
1781914744,0,3052021074308,2,200,413
14476103165,0,3052021075314,2,200,0
13412294113,0,3052021075314,1,200,8165
13412294113,0,3052021075315,2,200,8602
13412294113,0,3052021075315,2,200,413
14476103165,0,3052021080359,2,200,0
6722213010,0,3052021080359,1,200,8165
6722213010,0,3052021080400,2,200,8602
6722213010,0,3052021080401,2,200,413
14476103165,0,3052021081447,2,200,0
19439164108,0,3052021081447,1,200,8165
19439164108,0,3052021081448,2,200,8602
19439164108,0,3052021081449,2,200,413
14476103165,0,3052021082521,2,200,0
54212245145,0,3052021082520,1,200,21798
3422143155,0,3052021082555,1,302,0
3422143155,0,3052021082556,1,200,4119
14476103165,0,3052021083714,2,200,0
239997154,0,3052021083713,1,200,8165
239997154,0,3052021083715,2,200,8602
239997154,0,3052021083716,2,200,413
14476103165,0,3052021084935,2,200,0
15466198186,0,3052021084934,1,200,8165
15466198186,0,3052021084936,2,200,8602
15466198186,0,3052021084937,2,200,413
14476103165,0,3052021090121,2,200,0
6423523120,0,3052021090120,1,200,8165
6423523120,0,3052021090122,2,200,8602
6423523120,0,3052021090123,2,200,413
14476103165,0,3052021091027,2,200,0
5116134111,0,3052021091026,1,200,8165
5116134111,0,3052021091027,2,200,8602
5116134111,0,3052021091028,2,200,413
14476103165,0,3052021092254,2,200,0
13999196183,0,3052021092253,1,200,8165
13999196183,0,3052021092255,2,200,8602
13999196183,0,3052021092256,2,200,413
14476103165,0,3052021093320,2,200,0
432415718,0,3052021093320,3,404,0
977424188,0,3052021093335,3,404,0
14476103165,0,3052021093406,2,200,0
23917092,0,3052021093406,3,404,0
160153146166,0,3052021093417,3,404,0
5122229254,0,3052021093418,3,404,0
12216910566,0,3052021093458,1,200,8165
3724710775,0,3052021093459,3,404,0
12216910566,0,3052021093500,2,200,8602
12216910566,0,3052021093502,2,200,413
14476103165,0,3052021093505,2,200,0
1987123815,0,3052021093504,3,404,0
2122376190,0,3052021093510,3,404,0
2061891778,0,3052021093526,3,404,0
160153147138,0,3052021093536,3,404,0
1987123934,0,3052021093545,3,404,0
139213749,0,3052021093558,3,404,0
14476103165,0,3052021093610,2,200,0
208109937,0,3052021093609,3,404,0
184168193176,0,3052021093619,3,404,0
14476103165,0,3052021094812,2,200,0
17812822296,0,3052021094812,1,200,8165
17812822296,0,3052021094818,2,200,8602
17812822296,0,3052021094819,2,200,413
14476103165,0,3052021095928,2,200,0
94731422,0,3052021095927,1,200,8165
94731422,0,3052021095928,2,200,8602
94731422,0,3052021095929,2,200,413
14476103165,0,3052021101327,2,200,0
6722213010,0,3052021101327,1,200,8165
6722213010,0,3052021101328,2,200,8602
6722213010,0,3052021101329,2,200,413
14476103165,0,3052021102645,2,200,0
3523323228,0,3052021102645,1,200,8165
3523323228,0,3052021102646,2,200,8602
3523323228,0,3052021102647,2,200,413
14476103165,0,3052021103931,2,200,0
144918779,0,3052021103931,1,200,8165
144918779,0,3052021103932,2,200,8602
144918779,0,3052021103932,2,200,413
14476103165,0,3052021105248,2,200,0
19439164108,0,3052021105247,1,200,8165
19439164108,0,3052021105248,2,200,8602
19439164108,0,3052021105249,2,200,413
14476103165,0,3052021110624,2,200,0
14872211177,0,3052021110624,1,200,8165
14872211177,0,3052021110625,2,200,8602
14872211177,0,3052021110626,2,200,413
14476103165,0,3052021110906,2,200,0
2074613124,0,3052021110905,1,200,573
14476103165,0,3052021113501,2,200,0
8019177242,0,3052021113501,1,200,8165
8019177242,0,3052021113502,2,200,8602
8019177242,0,3052021113503,2,200,413
14476103165,0,3052021114920,2,200,0
207461366,0,3052021114919,1,200,273
159203101143,0,3052021114932,1,200,8165
159203101143,0,3052021114938,2,200,8602
159203101143,0,3052021114943,2,200,413
14476103165,0,3052021120310,2,200,0
91121145204,0,3052021120309,1,200,8165
91121145204,0,3052021120310,2,200,8602
91121145204,0,3052021120311,2,200,413
14476103165,0,3052021121803,2,200,0
124158183182,0,3052021121803,1,200,8165
124158183182,0,3052021121804,2,200,8602
124158183182,0,3052021121805,2,200,413
14476103165,0,3052021122046,2,200,0
15724511141,0,3052021122046,1,200,8165
15724511141,0,3052021122048,1,301,0
15724511141,0,3052021122049,1,200,22290
15724511141,0,3052021122050,1,200,1209
15724511141,0,3052021122052,1,301,0
15724511141,0,3052021122053,1,404,17397
14476103165,0,3052021123229,2,200,0
5219867198,0,3052021123229,1,200,8165
5219867198,0,3052021123230,2,200,8602
5219867198,0,3052021123231,2,200,413
14476103165,0,3052021124849,2,200,0
1802502834,0,3052021124849,1,200,8165
1802502834,0,3052021124850,2,200,8602
1802502834,0,3052021124851,2,200,413
14476103165,0,3052021130309,2,200,0
144918779,0,3052021130308,1,200,8165
14476103165,0,3052021130310,2,200,0
144918779,0,3052021130309,2,200,8602
144918779,0,3052021130310,2,200,413
14476103165,0,3052021141332,2,200,0
14872207220,0,3052021141331,1,200,8165
14872207220,0,3052021141333,1,301,0
14872207220,0,3052021141334,1,200,22290
14872207220,0,3052021141335,1,200,1209
14872207220,0,3052021141336,1,301,0
14872207220,0,3052021141337,1,404,17397
14476103165,0,3052021152356,2,200,0
5436148192,0,3052021152356,1,200,21798
14476103165,0,3052021152703,2,200,0
3423823836,0,3052021152702,1,200,8165
14476103165,0,3052021152704,2,200,0
3423823836,0,3052021152704,2,200,8602
3423823836,0,3052021152705,2,200,413
14476103165,0,3052021155827,2,200,0
1422524562,0,3052021155827,1,200,8165
1422524562,0,3052021155829,2,200,8602
1422524562,0,3052021155831,2,200,413
14476103165,0,3052021162709,2,200,0
1495631218,0,3052021162709,1,200,8165
1495631218,0,3052021162710,1,301,0
1495631218,0,3052021162711,1,200,22290
1495631218,0,3052021162712,1,200,1209
1495631218,0,3052021162712,1,301,0
1495631218,0,3052021162713,1,404,17397
81169144135,0,3052021164355,1,404,17397
14476103165,0,3052021164356,2,200,0
3516336239,0,3052021170435,1,200,8165
14476103165,0,3052021170436,2,200,0
14476103165,0,3052021170436,2,200,0
14476103165,0,3052021170438,2,200,0
3516336239,0,3052021170437,2,200,8602
3516336239,0,3052021170439,2,200,413
14476103165,0,3052021173552,2,200,0
642273225,0,3052021173551,1,200,8165
642273225,0,3052021173552,2,200,8602
642273225,0,3052021173553,2,200,413
14476103165,0,3052021174040,2,200,0
839720101,0,3052021174040,2,200,415
14476103165,0,3052021174423,2,200,0
1031422182,0,3052021174422,1,200,8165
1031422182,0,3052021174424,2,200,8602
1031422182,0,3052021174426,2,200,413
14476103165,0,3052021174936,2,200,0
1775216063,0,3052021174936,1,200,8165
1775216063,0,3052021174938,2,200,8606
1775216063,0,3052021174940,2,200,413
14476103165,0,3052021175641,2,200,0
143198219201,0,3052021175641,1,200,8165
143198219201,0,3052021175642,2,200,8602
143198219201,0,3052021175643,2,200,413
14476103165,0,3052021180241,2,200,0
8946109150,0,3052021180241,1,200,8165
8946109150,0,3052021180242,2,200,8606
8946109150,0,3052021180242,2,200,413
14476103165,0,3052021180815,2,200,0
1781914744,0,3052021180815,1,200,8165
1781914744,0,3052021180816,2,200,8602
1781914744,0,3052021180816,2,200,413
14476103165,0,3052021180917,2,200,0
19924488132,0,3052021180916,3,200,0
451432295,0,3052021180917,1,200,8165
14476103165,0,3052021181602,2,200,0
62210209245,0,3052021181601,1,200,8165
62210209245,0,3052021181602,2,200,8606
62210209245,0,3052021181603,2,200,413
14476103165,0,3052021182114,2,200,0
1802502834,0,3052021182113,1,200,8165
1802502834,0,3052021182115,2,200,8602
1802502834,0,3052021182116,2,200,413
14476103165,0,3052021182631,2,200,0
1679950197,0,3052021182630,1,301,0
1679950197,0,3052021182636,1,200,21798
14476103165,0,3052021182711,2,200,0
14956194,0,3052021182711,1,200,8165
14956194,0,3052021182717,2,200,8606
14956194,0,3052021182723,2,200,413
14476103165,0,3052021183129,2,200,0
543922135,0,3052021183128,1,200,8165
543922135,0,3052021183130,2,200,8602
543922135,0,3052021183131,2,200,413
14476103165,0,3052021183715,2,200,0
15989157177,0,3052021183714,1,200,8165
15989157177,0,3052021183721,2,200,8606
15989157177,0,3052021183727,2,200,413
14476103165,0,3052021184159,2,200,0
149564550,0,3052021184158,1,200,8165
149564550,0,3052021184200,2,200,8602
149564550,0,3052021184200,2,200,413
14476103165,0,3052021184457,2,200,0
150953426,0,3052021184456,1,200,8165
150953426,0,3052021184458,2,200,8602
150953426,0,3052021184459,2,200,413
14476103165,0,3052021184750,2,200,0
129232251168,0,3052021184749,1,200,8165
129232251168,0,3052021184751,2,200,8606
129232251168,0,3052021184754,2,200,413
14476103165,0,3052021185228,2,200,0
20897188209,0,3052021185228,1,200,8165
20897188209,0,3052021185229,2,200,8602
20897188209,0,3052021185230,2,200,413
14476103165,0,3052021185308,2,200,0
459380231,0,3052021185308,1,301,0
459380231,0,3052021185317,1,200,22290
185220101151,0,3052021185318,1,404,17397
18510087240,0,3052021185319,1,404,17397
185191124143,0,3052021185320,1,200,1207
9414224416,0,3052021185321,1,404,95
199249230148,0,3052021185323,1,404,95
14476103165,0,3052021185839,2,200,0
51195120180,0,3052021185839,1,200,8165
51195120180,0,3052021185840,2,200,8606
51195120180,0,3052021185841,2,200,413
14476103165,0,3052021190304,2,200,0
18518257104,0,3052021190304,1,200,8165
18518257104,0,3052021190305,2,200,8602
18518257104,0,3052021190305,2,200,413
14476103165,0,3052021190956,2,200,0
93114235168,0,3052021190956,1,200,8165
93114235168,0,3052021190957,2,200,8606
93114235168,0,3052021190957,2,200,413
14476103165,0,3052021191011,2,200,0
185220100243,0,3052021191010,2,200,415
14476103165,0,3052021191547,2,200,0
1416118170,0,3052021191546,1,200,8165
51158120107,0,3052021191553,1,200,8165
51158120107,0,3052021191553,2,200,8602
1416118170,0,3052021191553,2,200,8602
51158120107,0,3052021191557,2,200,413
1416118170,0,3052021191559,2,200,413
14476103165,0,3052021192119,2,200,0
52163223126,0,3052021192118,1,200,8165
52163223126,0,3052021192120,2,200,8606
52163223126,0,3052021192121,2,200,413
14476103165,0,3052021192527,2,200,0
511595987,0,3052021192526,1,200,8165
511595987,0,3052021192527,2,200,8602
511595987,0,3052021192528,2,200,413
14476103165,0,3052021192837,2,200,0
2074613124,0,3052021192837,1,200,572
14476103165,0,3052021193047,2,200,0
103146202150,0,3052021193047,1,200,8165
14476103165,0,3052021193050,2,200,0
103146202150,0,3052021193049,2,200,8606
103146202150,0,3052021193052,2,200,413
14476103165,0,3052021193532,2,200,0
54371721,0,3052021193531,1,200,8165
54371721,0,3052021193532,2,200,8602
54371721,0,3052021193533,2,200,413
14476103165,0,3052021194143,2,200,0
213132223231,0,3052021194143,1,200,8165
213132223231,0,3052021194144,2,200,8606
213132223231,0,3052021194145,2,200,413
14476103165,0,3052021194901,2,200,0
451497845,0,3052021194900,1,200,8165
451497845,0,3052021194902,2,200,8602
451497845,0,3052021194903,2,200,413
14476103165,0,3052021195138,2,200,0
128199187225,0,3052021195137,1,200,8165
128199187225,0,3052021195139,2,200,8602
